runtime_source,asset_url,asset_type,present_200,local_path,status
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19446.61e9d176.js,.js,True,raw/iclass.tku.edu.tw/static/19446.61e9d176.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19619-92f29745.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/19619-92f29745.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19619.916f6256.js,.js,True,raw/iclass.tku.edu.tw/static/19619.916f6256.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19707-f61245e0.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/19707-f61245e0.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19707.41fb3387.js,.js,True,raw/iclass.tku.edu.tw/static/19707.41fb3387.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19832-61b2e8e9.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/19832-61b2e8e9.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19832.d38ed639.js,.js,True,raw/iclass.tku.edu.tw/static/19832.d38ed639.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/19981.0db9110e.js,.js,True,raw/iclass.tku.edu.tw/static/19981.0db9110e.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/20152.3ad1066f.js,.js,True,raw/iclass.tku.edu.tw/static/20152.3ad1066f.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/20215.c33a19b6.js,.js,True,raw/iclass.tku.edu.tw/static/20215.c33a19b6.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/20307-15c83c94.js,.js,True,raw/iclass.tku.edu.tw/static/20307-15c83c94.js,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/20394-7340a6c2.chunk.css,.css,True,raw/iclass.tku.edu.tw/static/20394-7340a6c2.chunk.css,200
raw/iclass.tku.edu.tw/static/runtime~js/lms-main-d01aa8bf.js,https://iclass.tku.edu.tw/static/20394.5157907e.js,.js,True,raw/iclass.tku.edu.tw/static/20394.5157907e.js,200
