runtime_source,asset_url,asset_type,present_200,local_path,status
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20394-906d9bf0.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/20394-906d9bf0.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20394.23ecfc5d.js,.js,True,raw/ilearn.thu.edu.tw/static/20394.23ecfc5d.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20591.f56df586.js,.js,True,raw/ilearn.thu.edu.tw/static/20591.f56df586.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20807.fed7a5e0.js,.js,True,raw/ilearn.thu.edu.tw/static/20807.fed7a5e0.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20808-3613432e.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/20808-3613432e.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/20808.e2422bac.js,.js,True,raw/ilearn.thu.edu.tw/static/20808.e2422bac.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/2105-fd07c71f.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/2105-fd07c71f.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/2105.8004fd54.js,.js,True,raw/ilearn.thu.edu.tw/static/2105.8004fd54.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/21137-8ac96197.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/21137-8ac96197.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/21137.a69eb96c.js,.js,True,raw/ilearn.thu.edu.tw/static/21137.a69eb96c.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/212-bb9a7d4c.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/212-bb9a7d4c.chunk.css,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/2127.e81c5e64.js,.js,True,raw/ilearn.thu.edu.tw/static/2127.e81c5e64.js,200
raw/ilearn.thu.edu.tw/static/runtime~js/lms-main-d55bfefd.js,https://ilearn.thu.edu.tw/static/213-886382b1.chunk.css,.css,True,raw/ilearn.thu.edu.tw/static/213-886382b1.chunk.css,200
